story_id,publication_date,headline,outlet_id,original,local,critical_info_need
8206,2016-09-26,Cause of grass,271,FALSE,FALSE,Emergencies/risks
8207,2016-09-26,Whitmore Lake Public,271,FALSE,FALSE,NA
8208,2016-09-20,School supply drive,271,FALSE,TRUE,NA
8209,2016-09-20,Detroit 'Land Grab,271,FALSE,TRUE,Civic information
8210,2016-09-20,"For $5.7M, home",271,FALSE,FALSE,Economic development
8211,2016-09-20,The most astonishing,271,FALSE,FALSE,None
8212,2016-09-20,The 16 coolest,271,FALSE,FALSE,None
8213,2016-09-20,Captain Fantastic' review,271,FALSE,FALSE,None
8214,2016-09-20,Review: 'Suicide Squad,271,FALSE,FALSE,None
8215,2016-09-20,See inside Michigan's,271,FALSE,FALSE,None
8216,2016-09-20,E-Fan hybrid plane,271,FALSE,FALSE,None
8217,2016-09-20,Obama takes on,271,FALSE,FALSE,Political life
8218,2016-09-20,Justice Kennedy's evolution,271,FALSE,FALSE,NA
8219,2016-09-20,Video purportedly showing,271,FALSE,FALSE,NA
8220,2016-07-27,Reports of tornado,271,FALSE,FALSE,Emergencies/risks
8221,2016-07-27,U-M's Museum of,271,FALSE,TRUE,Civic information
8222,2016-07-27,Kiwanis Club of,271,FALSE,TRUE,NA
8223,2016-07-27,Hundreds of vendors,271,FALSE,FALSE,None
8224,2016-07-27,Report: Jalil Irvin,271,FALSE,TRUE,None
8225,2016-07-27,Jim Harbaugh: At,271,FALSE,TRUE,None
8226,2016-07-27,Ann Arbor Skyline,271,FALSE,TRUE,None
8227,2016-07-27,With a new,271,FALSE,TRUE,None
8228,2016-07-27,Behind the scenes,271,FALSE,FALSE,None
8229,2016-07-27,Local jazz legend,271,FALSE,TRUE,None
8230,2016-07-27,Annual DIYpsi Summer,271,FALSE,FALSE,None
8231,2016-07-27,Hundreds of vendors,271,FALSE,FALSE,None
8232,2016-07-27,I Hate Your,271,FALSE,FALSE,None
8233,2016-07-27,Trump spreads claim,271,FALSE,FALSE,Political life
8234,2016-07-27,Pence: Trump is,271,FALSE,FALSE,Political life
8235,2016-07-27,Trump will directly,271,FALSE,FALSE,Political life
8236,2016-07-27,Former Obama aide,271,FALSE,FALSE,Political life
8237,2016-07-27,Clinton's debate strategy,271,FALSE,FALSE,Political life
8238,2016-07-27,2 brothers charged,271,FALSE,FALSE,Emergencies/risks
8239,2016-07-27,San Diego Border,271,FALSE,FALSE,Emergencies/risks
8240,2016-07-27,10-year-old girl killed,271,FALSE,FALSE,Emergencies/risks
8241,2016-07-27,Southwest flight makes,271,FALSE,FALSE,None
8242,2016-07-27,Mom of overdose,271,FALSE,FALSE,NA
8243,2016-08-02,kids alcohol ads,271,FALSE,FALSE,Health
8244,2016-08-02,Baby born on,271,FALSE,FALSE,None
8245,2016-08-02,Mike Pence defends,271,FALSE,FALSE,Political life
8246,2016-08-02,Failed hostage rescue,271,FALSE,FALSE,Emergencies/risks
8247,2016-08-02,Louie Gohmert: Hillary,271,FALSE,FALSE,Political life
8248,2016-08-02,Hillary Clinton to,271,FALSE,FALSE,Political life
8249,2016-08-02,20 Marines face,271,FALSE,FALSE,Emergencies/risks
8250,2016-08-02,House votes to,271,FALSE,FALSE,Political life
8251,2016-08-02,Georgia policeman charged,271,FALSE,FALSE,Emergencies/risks
8252,2016-08-02,86 breweries at,271,FALSE,FALSE,None
8253,2016-08-02,Tailgating Michigan style,271,FALSE,TRUE,None
8254,2016-08-02,22 of Michigan's,271,FALSE,TRUE,None
8255,2016-08-02,Here's your chance,271,FALSE,TRUE,Transportation systems
8256,2016-08-02,Remembering Bo: New,271,FALSE,TRUE,None
8257,2016-08-02,2018 4-star,271,FALSE,TRUE,None
8258,2016-08-02,This week in,271,FALSE,FALSE,None
8259,2016-08-02,Beakes Street closed,271,FALSE,TRUE,Transportation systems
8260,2016-08-02,Woman pushes home-invasion,271,FALSE,FALSE,Emergencies/risks
8261,2016-08-02,Closure of Lee,271,FALSE,TRUE,Transportation systems
8262,2016-08-02,EMU to host,271,FALSE,FALSE,Civic information
8263,2016-09-09,"Saline motorcyclist, 50",271,FALSE,FALSE,Transportation systems
8264,2016-09-09,10 things to,271,FALSE,TRUE,None
8265,2016-09-09,Show your homecoming,271,FALSE,FALSE,None
8266,2016-09-09,Daelin Hayes' athleticism,271,FALSE,TRUE,None
8267,2016-09-09,Ypsilanti looks for,271,FALSE,FALSE,None
8268,2016-09-09,A groove or,271,FALSE,TRUE,None
8269,2016-09-09,8 things we,271,FALSE,TRUE,None
8270,2016-09-09,Jehu Chesson says,271,FALSE,TRUE,None
8271,2016-09-09,7 Kmart closings,271,FALSE,TRUE,Economic development
8272,2016-09-09,HGTV's 2016 Urban,271,FALSE,TRUE,None
8273,2016-09-09,ArtPrize champions: See,271,FALSE,TRUE,Civic information
8274,2016-09-09,Michigan woman playing,271,FALSE,FALSE,None
8275,2016-09-09,Behind the scenes,271,FALSE,TRUE,None
8276,2016-09-09,Sources: Bush 41,271,FALSE,FALSE,Political life
8277,2016-09-09,Five takeaways from,271,FALSE,FALSE,Political life
8278,2016-09-09,"In Georgia, Democrats",271,FALSE,FALSE,Political life
8279,2016-09-09,Will the Latina,271,FALSE,FALSE,Political life
8280,2016-09-09,Homeless man who,271,FALSE,FALSE,Emergencies/risks
8281,2016-09-09,ny bombing suspect,271,FALSE,FALSE,Emergencies/risks
8282,2016-09-09,5 things for,271,FALSE,FALSE,Emergencies/risks
8283,2016-09-09,New report finds,271,FALSE,FALSE,Emergencies/risks
8284,2016-09-09,Bride's dying dog,271,FALSE,FALSE,None
8285,2016-09-09,urgent us ambassador,271,FALSE,FALSE,Emergencies/risks
8286,2016-09-09,ypsilanti heritage festival,271,FALSE,FALSE,Civic information
8287,NA,funeral scheduled for,271,FALSE,TRUE,Emergencies/risks
8288,NA,Community forum scheduled,271,FALSE,FALSE,Civic information
8289,NA,Man shot multiple,271,FALSE,FALSE,Emergencies/risks
8290,NA,army of volunteers,271,FALSE,FALSE,Civic information
8291,NA,EMU Small Business,271,FALSE,FALSE,Economic development
8292,NA,Ypsi Slow Roll,271,FALSE,FALSE,Transportation systems
8293,NA,Willow Run ‘Rosies,271,FALSE,FALSE,Civic information
8294,NA,Washtenaw Community College,271,FALSE,FALSE,None
8295,NA,Construction worker dies,271,FALSE,FALSE,Emergencies/risks
8296,NA,Man reported missing,271,FALSE,FALSE,Emergencies/risks
8297,NA,Neighbors come to,271,FALSE,FALSE,Emergencies/risks
8298,NA,Ypsilanti Community Utilities,271,FALSE,FALSE,Civic information
8299,2016-08-06,The neuroscientist who’s,271,FALSE,FALSE,Health
8300,2016-08-06,Student suspended after,271,FALSE,FALSE,NA
8301,2016-08-06,"US, South Korean",271,FALSE,FALSE,Emergencies/risks
8302,2016-08-06,5 things to,271,FALSE,FALSE,Political life
8303,2016-08-06,How Hillary Clinton,271,FALSE,FALSE,Political life
8304,2016-08-06,"Obama, Biden honor",271,FALSE,FALSE,Political life
8305,2016-08-06,Pre-debate spin lightning,271,FALSE,FALSE,Political life
8306,2016-08-06,FBI data: Violent,271,FALSE,FALSE,Emergencies/risks
8307,2016-08-06,Obama to watch,271,FALSE,FALSE,Political life
8308,2016-08-06,Charlotte police shooting,271,FALSE,FALSE,Emergencies/risks
8309,2016-08-06,Iowa and Wisconsin,271,FALSE,FALSE,NA
8310,2016-08-06,Golfing great Arnold,271,FALSE,FALSE,None
8311,NA,This might be,271,FALSE,FALSE,Emergencies/risks
8312,NA,URGENT – Golfing great,271,FALSE,FALSE,None
8313,2016-08-06,"Girl, 17, missing",271,FALSE,FALSE,Emergencies/risks
8314,2016-08-06,Suspect arrested in,271,FALSE,FALSE,Emergencies/risks
8315,2016-08-06,The 40 best,271,FALSE,FALSE,None
8316,2016-08-06,Ann Arbor mayor,271,FALSE,TRUE,Civic information
8317,2016-08-06,Greyhound moving to,271,FALSE,TRUE,Economic development
8318,2016-08-06,Michigan’s ‘hopeful’ DT,271,FALSE,TRUE,None
8319,2016-08-06,"Saline, Ann Arbor",271,FALSE,TRUE,None
8320,2016-08-06,Kareem Walker will,271,FALSE,TRUE,None
8321,2016-08-06,Today’s Har-bites: More,271,FALSE,TRUE,None
8322,2016-08-06,Jim Harbaugh has,271,FALSE,TRUE,None
8323,2016-08-06,Jeremy Clark (ACL),271,FALSE,TRUE,None
8324,2016-08-06,Skyline High School,271,FALSE,TRUE,Education
8325,2016-08-06,Vintage stores create,271,FALSE,FALSE,Economic development
8326,2016-08-06,Hear pros and,271,FALSE,TRUE,Civic information
8327,2016-08-06,Livingston County man,271,FALSE,FALSE,None
8328,2016-08-28,St. Louis cops,272,FALSE,FALSE,NA
8329,2016-08-28,5 things for,272,FALSE,FALSE,Emergencies/risks
8330,2016-08-28,URGENT – Baltimore mayor,272,FALSE,FALSE,Emergencies/risks
8331,2016-08-28,Prosecutor in Freddie,272,FALSE,FALSE,Emergencies/risks
8332,2016-08-28,URGENT – Baltimore police,272,FALSE,FALSE,Emergencies/risks
8333,2016-08-28,Freddie Gray case,272,FALSE,FALSE,Emergencies/risks
8334,NA,London housing crisis,272,FALSE,FALSE,Emergencies/risks
8335,2016-08-28,Is singer Ed,272,FALSE,FALSE,Political life
8336,2016-08-28,Oprah Winfrey reteams,272,FALSE,FALSE,None
8337,NA,Bill Clinton Fast,272,FALSE,FALSE,Political life
8338,NA,URGENT – Fort Myers,272,FALSE,FALSE,Emergencies/risks
8339,2016-08-28,Community college safety,272,FALSE,FALSE,Emergencies/risks
8340,2016-08-28,Donald Trump encourages,272,FALSE,FALSE,Political life
8341,2016-08-28,US Navy to,272,FALSE,FALSE,Emergencies/risks
8342,2016-08-28,Planned Parenthood president,272,FALSE,FALSE,Political life
8343,2016-08-28,US Navy to,272,FALSE,FALSE,Emergencies/risks
8344,2016-08-28,Trump super PAC,272,FALSE,FALSE,Political life
8345,2016-08-28,The last gasp,272,FALSE,FALSE,Political life
8346,2016-08-28,Sanders backer: 'I,272,FALSE,FALSE,Political life
8347,2016-08-28,That time Walmart,272,FALSE,FALSE,Political life
8348,2016-09-26,Bay Area Rapid,272,FALSE,FALSE,Transportation systems
8349,NA,Bill Clinton Fast,272,FALSE,FALSE,NA
8350,NA,Robert Redford Fast,272,FALSE,FALSE,None
8351,NA,NASA Fast Facts,272,FALSE,FALSE,Civic information
8352,NA,Controversial Police Encounters,272,FALSE,FALSE,Emergencies/risks
8353,NA,John Hinckley Jr,272,FALSE,FALSE,None
8354,2016-09-26,Space Shuttle Program,272,FALSE,FALSE,NA
8355,2016-09-26,Trump Gifted Purple,272,FALSE,FALSE,Political life
8356,2016-09-26,F-35 fighters combat,272,FALSE,FALSE,Civic information
8357,2016-09-26,New Texas law,272,FALSE,FALSE,Political life
8358,2016-09-26,Dnc ceo resigns,272,FALSE,FALSE,Political life
8359,2016-09-26,Trump says he,272,FALSE,FALSE,Political life
8360,2016-09-26,urgent dnc ceo,272,FALSE,FALSE,Political life
8361,2016-09-26,obama says trump,272,FALSE,FALSE,Political life
8362,2016-09-26,Pope Francis creates,272,FALSE,FALSE,NA
8363,NA,Russia Fast Facts,272,FALSE,FALSE,Education
8364,2016-09-26,Queen Sugar' gets,272,FALSE,FALSE,None
8365,2016-09-26,Unbreakable Kimmy Schmidt,272,FALSE,FALSE,None
8366,2016-09-26,Shannen Doherty reveals,272,FALSE,FALSE,None
8367,2016-09-26,Leonardo DiCaprio to,272,FALSE,FALSE,Political life
8368,2016-09-26,Kesha drops California,272,FALSE,FALSE,None
8369,NA,jimmy fallon to,272,FALSE,FALSE,None
8370,2016-09-20,E-Fan hybrid plane,272,FALSE,FALSE,Civic information
8371,2016-09-20,wikileaks walks back,272,FALSE,FALSE,Political life
8372,2016-09-20,obama takes on,272,FALSE,FALSE,Political life
8373,2016-09-20,justice kennedys evolution,272,FALSE,FALSE,Political life
8374,2016-09-20,URGENT Trump endorses,272,FALSE,FALSE,Political life
8375,2016-09-20,Rare Superman comic,272,FALSE,FALSE,None
8376,2016-07-27,Trump links death,272,FALSE,FALSE,Political life
8377,2016-07-27,Trump spreads claim,272,FALSE,FALSE,Political life
8378,2016-07-27,Pence: Trump is,272,FALSE,FALSE,Political life
8379,2016-07-27,Trump will directly,272,FALSE,FALSE,Political life
8380,2016-07-27,Former Obama aide,272,FALSE,FALSE,Political life
8381,2016-07-27,Clinton's debate strategy,272,FALSE,FALSE,Political life
8382,2016-07-27,Clinton Foundation official,272,FALSE,FALSE,Political life
8383,2016-07-27,Dwyane Wade's cousin,272,FALSE,FALSE,Emergencies/risks
8384,NA,Baton Rouge floods,272,FALSE,FALSE,Emergencies/risks
8385,NA,Police: Ithaca student,272,FALSE,FALSE,Emergencies/risks
8386,2016-07-27,San Diego Border,272,FALSE,FALSE,NA
8387,2016-07-27,10-year-old girl killed,272,FALSE,FALSE,Emergencies/risks
8388,2016-07-27,Southwest flight makes,272,FALSE,FALSE,NA
8389,2016-07-27,Plane crashes in,272,FALSE,FALSE,NA
8390,2016-08-02,Failed hostage rescue,272,FALSE,FALSE,Emergencies/risks
8391,2016-08-02,Louie Gohmert: Hillary,272,FALSE,FALSE,Political life
8392,2016-08-02,Hillary Clinton to,272,FALSE,FALSE,Political life
8393,2016-08-02,20 Marines face,272,FALSE,FALSE,Emergencies/risks
8394,2016-08-02,House votes to,272,FALSE,FALSE,Civic information
8395,2016-08-02,Georgia policeman charged,272,FALSE,FALSE,Emergencies/risks
8396,NA,ISIS Fast Facts,272,FALSE,FALSE,Emergencies/risks
8397,2016-09-09,Amr Moussa Fast,272,FALSE,FALSE,Emergencies/risks
8398,2016-09-09,Angelina Jolie and,272,FALSE,FALSE,None
8399,2016-09-09,Angelina Jolie files,272,FALSE,FALSE,None
8400,2016-09-09,5 things for,272,FALSE,FALSE,Emergencies/risks
8401,2016-09-09,NY bombing suspect,272,FALSE,FALSE,Emergencies/risks
8402,2016-09-09,Homeless man wanted,272,FALSE,FALSE,Emergencies/risks
8403,2016-09-09,Will the Latina,272,FALSE,FALSE,Political life
8404,2016-09-09,"In Georgia, Democrats",272,FALSE,FALSE,Political life
8405,2016-09-09,Five takeaways from,272,FALSE,FALSE,Political life
8406,2016-09-09,Sources: Bush 41,272,FALSE,FALSE,Political life
8407,2016-08-06,JoJo Fletcher and,272,FALSE,FALSE,None
8408,2016-08-06,Drake drops action-packed,272,FALSE,FALSE,None
8409,2016-08-06,FBI data: Violent,272,FALSE,FALSE,Emergencies/risks
8410,2016-08-06,Pre debate spin,272,FALSE,FALSE,Political life
8411,2016-08-06,"Obama, Biden honor",272,FALSE,FALSE,Political life
8412,2016-08-06,How Hillary Clinton,272,FALSE,FALSE,Emergencies/risks
8413,2016-08-06,Charlotte police shooting,272,FALSE,FALSE,Emergencies/risks
8414,2016-08-06,Iowa and Wisconsin,272,FALSE,FALSE,NA
8415,2016-08-06,This might be,272,FALSE,FALSE,Emergencies/risks
8416,2016-08-06,"Girl, 17, missing",272,FALSE,FALSE,Emergencies/risks
8417,2016-08-06,Suspect arrested in,272,FALSE,FALSE,Emergencies/risks
8418,2016-08-06,Iowa and Wisconsin,272,FALSE,FALSE,Emergencies/risks
8419,2016-08-06,Charlotte police shooting,272,FALSE,FALSE,Emergencies/risks
8420,2016-08-28,"One dead, another",273,TRUE,FALSE,Emergencies/risks
8421,2016-08-28,Clinton wins historic,273,FALSE,FALSE,Political life
8422,2016-09-26,"Ralph retires, eats",273,TRUE,TRUE,None
8423,2016-09-26,Minnesota's medical marijuana,273,TRUE,FALSE,Health
8424,2016-09-26,"Doyle: ""Things are",273,TRUE,FALSE,Political life
8425,2016-09-26,Last of 17,273,TRUE,TRUE,NA
8426,2016-09-26,Body found in,273,TRUE,FALSE,Emergencies/risks
8427,2016-09-26,Federal judge throws,273,TRUE,FALSE,Civic information
8428,2016-09-26,Two dead in,273,TRUE,FALSE,Emergencies/risks
8431,2016-08-02,SEOUL: North Korea's,273,FALSE,FALSE,Emergencies/risks
8432,2016-08-02,Minnesota Supreme Court,273,FALSE,FALSE,Political life
8433,2016-08-02,Study says exercise,273,FALSE,FALSE,Health
8434,2016-08-02,La Crosse police,273,FALSE,FALSE,NA
8435,2016-08-02,Part of a,273,FALSE,FALSE,NA
8436,2016-09-09,Wisconsin low among,273,TRUE,FALSE,Transportation systems
8437,2016-09-09,If you wanna,273,TRUE,FALSE,Political life
8438,2016-09-09,Summer in La,273,TRUE,TRUE,Environment/planning
8439,2016-09-09,Stop buying premium,273,TRUE,FALSE,Economic development
8440,2016-08-06,Wisconsin appears up,273,TRUE,TRUE,Political life
8441,2016-08-06,One business sending,273,TRUE,TRUE,NA
8442,2016-08-06,Group of 30,273,TRUE,TRUE,Civic information
8443,2016-08-06,Two La Crosse,273,TRUE,TRUE,Emergencies/risks
8445,2016-09-26,Kam Chancellor Refocused,274,FALSE,FALSE,None
8446,2016-09-26,Mariners Claim Infielder,274,FALSE,FALSE,None
8447,2016-09-26,Bo Sox’s Ninth,274,FALSE,FALSE,None
8448,2016-09-26,Buescher Emerges in,274,FALSE,FALSE,None
8449,2016-09-26,WNBA’s 20th Season,274,FALSE,FALSE,None
8450,2016-09-26,Judge Won’t Drop,274,FALSE,FALSE,None
8452,2016-07-27,The 10 Most,274,TRUE,TRUE,None
8453,2016-07-27,Hoops Fun In,274,TRUE,TRUE,None
8454,2016-08-02,"Seager, Lee Power",274,FALSE,FALSE,None
8455,2016-08-02,Police Union Encourages,274,FALSE,FALSE,None
8456,2016-08-02,Newton Did Not,274,FALSE,FALSE,None
8457,2016-08-02,Tim Tebow Signs,274,FALSE,FALSE,None
8458,2016-08-02,Manny Malhotra Returns,274,FALSE,FALSE,None
8459,2016-08-02,"Shaq, Iverson, Yao",274,FALSE,FALSE,None
8460,2016-08-02,Broncos Win Super,274,FALSE,FALSE,None
8461,2016-08-02,Rapinoe Stymied in,274,FALSE,FALSE,None
8462,2016-08-02,Denver LB Brandon,274,FALSE,FALSE,None
8464,2016-08-06,Sounders Win at,274,FALSE,FALSE,None
8465,2016-08-06,Russell Wilson Injured,274,FALSE,FALSE,None
8466,2016-08-06,No. 9 Washington,274,FALSE,FALSE,None
8467,2016-08-06,Seattle’s Cruz Homers,274,FALSE,FALSE,None
8468,2016-08-06,Arnold Palmer’s Passing,274,FALSE,FALSE,None
8469,2016-09-26,Kam Chancellor Refocused,274,FALSE,FALSE,None
8470,2016-09-26,Mariners Claim Infielder,274,FALSE,FALSE,None
8471,2016-09-26,Bo Sox’s Ninth,274,FALSE,FALSE,None
8472,2016-09-26,Buescher Emerges in,274,FALSE,FALSE,None
8473,2016-09-26,WNBA’s 20th Season,274,FALSE,FALSE,None
8474,2016-09-26,Judge Won’t Drop,274,FALSE,FALSE,None
8476,2016-07-27,The 10 Most,274,TRUE,TRUE,None
8477,2016-07-27,Hoops Fun In,274,TRUE,TRUE,None
8478,2016-08-02,"Seager, Lee Power",274,FALSE,FALSE,None
8479,2016-08-02,Police Union Encourages,274,FALSE,FALSE,None
8480,2016-08-02,Newton Did Not,274,FALSE,FALSE,None
8481,2016-08-02,Tim Tebow Signs,274,FALSE,FALSE,None
8482,2016-08-02,Manny Malhotra Returns,274,FALSE,FALSE,None
8483,2016-08-02,"Shaq, Iverson, Yao",274,FALSE,FALSE,None
8484,2016-08-02,Broncos Win Super,274,FALSE,FALSE,None
8485,2016-08-02,Rapinoe Stymied in,274,FALSE,FALSE,None
8486,2016-08-02,Denver LB Brandon,274,FALSE,FALSE,None
8488,2016-08-06,Sounders Win at,274,FALSE,FALSE,None
8489,2016-08-06,Russell Wilson Injured,274,FALSE,FALSE,None
8490,2016-08-06,No. 9 Washington,274,FALSE,FALSE,None
8491,2016-08-06,Seattle’s Cruz Homers,274,FALSE,FALSE,None
8492,2016-08-06,Arnold Palmer’s Passing,274,FALSE,FALSE,None
8493,2016-08-28,Consumers More Worried,275,FALSE,FALSE,Health
8494,2016-08-28,EPA Sets Scientific,275,FALSE,FALSE,Health
8495,2016-08-28,Anti-Trade Talks Threaten,275,FALSE,FALSE,Economic development
8496,2016-08-28,Farming Game Story,275,FALSE,FALSE,None
8497,2016-08-28,Agri View: Hydroponic,275,FALSE,FALSE,NA
8498,2016-08-28,Clinton nomination puts,275,FALSE,FALSE,Political life
8499,2016-08-28,Bill Clinton embraces,275,FALSE,FALSE,Political life
8500,2016-08-28,Investigation of assault,275,FALSE,FALSE,Emergencies/risks
8501,2016-08-28,Bill Belichick: Priority,275,FALSE,FALSE,None
8502,2016-08-28,Doug Pederson: No,275,FALSE,FALSE,Emergencies/risks
8503,2016-08-28,The International prize,275,FALSE,FALSE,None
8504,2016-08-28,Storms damage goalposts,275,FALSE,FALSE,Education
8505,2016-08-28,2020 Tokyo Games,275,FALSE,FALSE,None
8506,2016-08-28,Source: Eric Berry,275,FALSE,FALSE,None
8507,2016-09-26,Andrew Bogut's teammates,275,FALSE,FALSE,None
8508,2016-09-26,Rob Gronkowski and,275,FALSE,FALSE,None
8509,2016-09-26,Simone Biles finds,275,FALSE,FALSE,None
8510,2016-09-26,LeBron James motivated,275,FALSE,FALSE,None
8511,2016-09-26,Latest social media,275,FALSE,FALSE,None
8512,2016-09-26,Melo clarifies that,275,FALSE,FALSE,None
8513,2016-09-20,Gary Sanchez makes,275,FALSE,FALSE,None
8514,2016-09-20,Is workload catching,275,FALSE,FALSE,None
8515,2016-09-20,A's suspend coach,275,FALSE,FALSE,None
8516,2016-09-20,Rio welcomes world,275,FALSE,FALSE,None
8517,2016-07-27,Chip Kelly keeping,275,FALSE,FALSE,None
8518,2016-07-27,Jason Garrett: 'A,275,FALSE,FALSE,None
8519,2016-07-27,Dashon Goldson signs,275,FALSE,FALSE,None
8520,2016-07-27,Plane crashes in,275,FALSE,FALSE,NA
8521,2016-08-02,Alabama doubles Lane,275,FALSE,FALSE,None
8522,2016-08-02,Iman Shumpert facing,275,FALSE,FALSE,NA
8523,2016-08-02,It's Clayton Kershaw,275,FALSE,FALSE,None
8524,2016-08-02,Free agency would,275,FALSE,FALSE,NA
8525,2016-08-02,Panthers up in,275,FALSE,FALSE,None
8526,2016-08-02,Tom Brady urges,275,FALSE,FALSE,Economic development
8527,2016-08-02,New National Offshore,275,FALSE,FALSE,NA
8528,2016-08-02,Companion Bill Would,275,FALSE,FALSE,Political life
8529,2016-08-02,California to Receive,275,FALSE,FALSE,Economic development
8530,2016-09-09,Tulsa police shooting,275,FALSE,FALSE,Emergencies/risks
8531,2016-09-09,Is emerging Terence,275,FALSE,FALSE,Emergencies/risks
8532,2016-09-09,Clinton plans to,275,FALSE,FALSE,NA
8533,2016-09-09,Trump: Black communities,275,FALSE,FALSE,Political life
8534,2016-09-09,Yasiel Puig gifts,275,FALSE,FALSE,None
8535,2016-09-09,Cardinals' fortunes flip,275,FALSE,FALSE,None
8536,2016-09-09,Yankees' Gary Sanchez,275,FALSE,FALSE,None
8537,2016-09-09,Watching Canada-USA for,275,FALSE,FALSE,None
8538,2016-09-09,Mets drop second,275,FALSE,FALSE,None
8539,2016-09-09,David Ortiz breaks,275,FALSE,FALSE,None
8540,2016-09-09,Farm Groups Cautious,275,FALSE,FALSE,Economic development
8541,2016-09-09,Agri View: Farm-to-Market,275,FALSE,FALSE,NA
8542,2016-08-06,This might be,275,FALSE,FALSE,Emergencies/risks
8543,2016-08-06,Charlotte police shooting,275,FALSE,FALSE,Emergencies/risks
8544,2016-08-06,Marlins will wear,275,FALSE,FALSE,None
8545,2016-08-06,James Harden changes,275,FALSE,FALSE,None
8546,2016-08-06,Seahawks QB Russell,275,FALSE,FALSE,None
8547,2016-08-06,Andrew Farrell's heart,275,FALSE,FALSE,None
8548,2016-08-06,Redskins safety DeAngelo,275,FALSE,FALSE,None
8549,2016-08-06,Let's get wild,275,FALSE,FALSE,None
8550,2016-08-06,Storing Potatoes,275,FALSE,FALSE,Health
8551,2016-08-06,Iran Now Self-Sufficient,275,FALSE,FALSE,Economic development
8552,2016-08-06,Ag Groups Urge,275,FALSE,FALSE,Economic development
8553,2016-08-06,Heritage Foundation Slams,275,FALSE,FALSE,Political life
8554,2016-08-06,China places Anti-Dumping,275,FALSE,FALSE,Economic development
8562,2016-08-28,10 FOR TODAY,277,FALSE,FALSE,Emergencies/risks
8563,2016-08-28,Make Hillary Likable,277,FALSE,FALSE,Political life
8564,2016-08-28,Ice Bucket Challenge,277,FALSE,FALSE,Health
8565,2016-08-28,U.S. to expand,277,FALSE,FALSE,Civic information
8566,2016-08-28,Trump edges ahead,277,FALSE,FALSE,Political life
8567,2016-08-28,Obama to pitch,277,FALSE,FALSE,Political life
8568,2016-08-28,Bottoms up! Man,277,FALSE,FALSE,None
8569,2016-08-28,Powerball jackpot grows,277,FALSE,FALSE,None
8570,2016-08-28,Carpool Karaoke’ getting,277,FALSE,FALSE,None
8571,2016-09-26,Pence Defends Military,277,FALSE,FALSE,Political life
8572,2016-09-26,Trump Calls Hillary,277,FALSE,FALSE,None
8573,2016-09-26,The Latest on,277,FALSE,FALSE,Health
8574,2016-09-26,Buffett: Trump is,277,FALSE,FALSE,Political life
8575,2016-09-26,Going for Gold,277,FALSE,FALSE,None
8576,2016-09-26,UPDATE: The Latest,277,FALSE,FALSE,Health
8577,2016-09-26,TODAY’S MUST SEE:,277,FALSE,FALSE,None
8578,2016-09-26,6 scary books,277,FALSE,FALSE,None
8579,2016-09-26,Kesha discontinues Dr.,277,FALSE,FALSE,None
8580,2016-09-26,Reformer news round-up,277,TRUE,FALSE,Education
8581,2016-09-26,Curious City,277,TRUE,FALSE,None
8582,2016-09-26,Explore Early Childhood,277,TRUE,FALSE,Civic information
8583,2016-09-26,Efficiency Vermont,277,TRUE,FALSE,Civic information
8584,2016-09-26,Falling for fear,277,TRUE,FALSE,Political life
8585,2016-09-26,A CALL TO,277,TRUE,FALSE,NA
8586,2016-09-26,Today in entertainment,277,FALSE,FALSE,None
8587,2016-09-26,Reformer news round-up,277,TRUE,TRUE,Emergencies/risks
8588,2016-09-26,Curious City,277,TRUE,FALSE,None
8589,2016-09-26,Explore Early Childhood,277,TRUE,FALSE,Civic information
8590,2016-09-26,Efficiency Vermont,277,TRUE,FALSE,Economic development
8591,2016-09-26,Falling for fear,277,TRUE,FALSE,Political life
8592,NA,2016 Summer Olympics,277,TRUE,FALSE,None
8594,2016-08-02,WATCH: Captain ‘Sully,277,FALSE,FALSE,None
8595,2016-08-02,10 FOR TODAY,277,FALSE,FALSE,Emergencies/risks
8596,2016-08-02,"Now adults, children",277,FALSE,FALSE,None
8597,2016-08-02,North Korea conducts,277,FALSE,FALSE,Emergencies/risks
8598,2016-08-02,"Clinton, as polls tighten",277,FALSE,FALSE,Political life
8599,2016-08-02,Poll: Party lines,277,FALSE,FALSE,Political life
8600,2016-08-02,NFL’s Sept. 11,277,FALSE,FALSE,None
8601,2016-08-02,Your cable box,277,FALSE,FALSE,Economic development
8602,2016-08-02,Texas mattress store,277,FALSE,FALSE,None
8603,2016-08-02,Talk Media News,277,FALSE,FALSE,Emergencies/risks
8604,2016-08-02,Landmark Academic Speaker,277,FALSE,FALSE,Education
8605,2016-08-02,Commons conversation,277,TRUE,FALSE,Emergencies/risks
8606,2016-09-09,U.S. portrays NY,277,FALSE,FALSE,Emergencies/risks
8607,2016-09-09,Protest erupts after,277,FALSE,FALSE,Emergencies/risks
8608,2016-09-09,Mylan CEO to,277,FALSE,FALSE,Health
8609,2016-09-09,Clinton calls national,277,FALSE,FALSE,Political life
8610,2016-09-09,10 FOR TODAY,277,FALSE,FALSE,Emergencies/risks
8611,2016-09-09,Blunt embraces dark,277,FALSE,FALSE,None
8612,2016-09-09,Sexual abuse lawsuit,277,FALSE,FALSE,Emergencies/risks
8613,2016-09-09,9 creepy new,277,FALSE,FALSE,None
8614,2016-09-09,Leah Remini working,277,FALSE,FALSE,NA
